department,NACE,workforce
01,66.30,33.5
01,73.11,33.5
01,90.04,33.5
01,94.12,33.5
01,94.91,33.5
02,10.51,33.5
02,16.29,33.5
02,18.12,33.5
02,42.22,33.5
02,46.33,33.5
02,46.74,33.5
02,47.19,33.5
02,47.54,33.5
02,49.32,33.5
02,49.39,33.5
03,38.21,33.5
03,41.20,33.5
03,52.10,33.5
03,56.10,33.5
03,73.11,33.5
03,77.29,33.5
03,81.30,33.5
03,91.01,33.5
04,41.20,33.5
04,42.22,33.5
04,46.45,33.5
04,82.99,33.5
05,36.00,33.5
05,42.22,33.5
05,45.31,33.5
05,46.34,33.5
05,46.39,33.5
05,49.10,33.5
05,93.11,33.5
05,94.11,33.5
06,10.13,33.5
06,22.23,33.5
06,23.61,33.5
06,46.21,33.5
06,46.33,33.5
06,82.92,33.5
06,95.22,33.5
06,96.04,33.5
07,10.52,33.5
07,80.10,33.5
07,85.59,33.5
07,96.04,33.5
08,01.62,33.5
08,08.12,33.5
08,33.20,33.5
08,47.19,33.5
08,49.39,33.5
08,85.42,33.5
08,91.01,33.5
09,33.20,33.5
09,41.20,33.5
09,47.64,33.5
09,81.21,33.5
09,84.23,33.5
09,84.25,33.5
09,88.99,33.5
09,96.04,33.5
10,22.29,33.5
10,25.50,33.5
10,30.92,33.5
10,43.12,33.5
10,47.76,33.5
10,68.32,33.5
10,72.19,33.5
10,73.11,33.5
10,88.99,33.5
11,10.82,33.5
11,11.01,33.5
11,11.02,33.5
11,42.21,33.5
11,46.69,33.5
11,47.62,33.5
11,68.31,33.5
12,08.11,33.5
12,25.50,33.5
12,26.30,33.5
12,31.01,33.5
12,47.19,33.5
12,55.20,33.5
12,58.13,33.5
12,85.53,33.5
12,93.29,33.5
13,13.92,33.5
13,16.23,33.5
13,23.52,33.5
13,28.12,33.5
13,33.16,33.5
13,38.31,33.5
13,46.77,33.5
13,47.78,33.5
13,60.10,33.5
14,13.94,33.5
14,28.25,33.5
14,37.00,33.5
14,43.11,33.5
14,46.72,33.5
14,46.76,33.5
14,47.61,33.5
14,47.91,33.5
14,47.99,33.5
14,56.10,33.5
14,77.39,33.5
14,82.11,33.5
15,18.12,33.5
15,25.11,33.5
15,47.64,33.5
16,38.21,33.5
16,46.39,33.5
16,47.54,33.5
16,47.78,33.5
16,52.29,33.5
16,56.29,33.5
16,56.30,33.5
16,62.02,33.5
16,91.01,33.5
16,93.11,33.5
17,01.30,33.5
17,43.99,33.5
17,45.19,33.5
17,46.71,33.5
17,47.11,33.5
17,47.29,33.5
17,91.01,33.5
18,01.61,33.5
18,22.29,33.5
18,36.00,33.5
18,42.22,33.5
18,43.99,33.5
18,46.71,33.5
18,49.41,33.5
18,56.10,33.5
18,62.02,33.5
18,63.11,33.5
18,91.01,33.5
19,18.12,33.5
19,22.22,33.5
19,26.12,33.5
19,32.50,33.5
19,38.21,33.5
19,46.45,33.5
19,49.39,33.5
19,77.29,33.5
19,91.01,33.5
21,35.22,33.5
21,46.43,33.5
21,47.61,33.5
21,56.21,33.5
21,56.29,33.5
21,82.20,33.5
21,85.51,33.5
21,94.12,33.5
22,25.12,33.5
22,28.99,33.5
22,31.09,33.5
22,43.11,33.5
22,46.38,33.5
22,47.78,33.5
22,49.10,33.5
22,91.03,33.5
22,96.01,33.5
23,16.10,33.5
23,35.13,33.5
23,47.52,33.5
23,52.21,33.5
23,84.23,33.5
24,08.11,33.5
24,43.12,33.5
24,46.74,33.5
24,68.31,33.5
24,70.22,33.5
24,72.19,33.5
25,28.30,33.5
25,35.22,33.5
25,42.22,33.5
25,43.29,33.5
25,46.49,33.5
25,46.66,33.5
25,47.24,33.5
25,47.91,33.5
25,96.09,33.5
26,01.47,33.5
26,25.93,33.5
26,43.99,33.5
26,46.36,33.5
26,47.62,33.5
26,59.14,33.5
26,61.20,33.5
26,77.11,33.5
26,77.12,33.5
26,81.10,33.5
26,84.30,33.5
27,62.01,33.5
27,96.09,33.5
28,10.71,33.5
28,27.40,33.5
28,41.20,33.5
28,49.42,33.5
28,74.10,33.5
29,11.05,33.5
29,13.94,33.5
29,41.10,33.5
29,43.32,33.5
29,46.63,33.5
29,46.72,33.5
29,46.76,33.5
29,47.61,33.5
29,47.91,33.5
29,71.12,33.5
29,95.22,33.5
2A,23.63,33.5
2A,46.34,33.5
2A,46.39,33.5
2B,01.61,33.5
2B,11.02,33.5
2B,52.22,33.5
2B,65.12,33.5
2B,93.12,33.5
30,10.11,33.5
30,10.41,33.5
30,10.89,33.5
30,43.12,33.5
30,46.39,33.5
30,46.65,33.5
30,47.62,33.5
30,49.32,33.5
30,81.10,33.5
30,88.99,33.5
30,96.01,33.5
31,17.21,33.5
31,27.12,33.5
31,31.01,33.5
31,32.50,33.5
31,38.12,33.5
31,46.12,33.5
31,46.13,33.5
31,46.33,33.5
31,46.47,33.5
31,46.71,33.5
32,43.32,33.5
32,85.59,33.5
32,96.04,33.5
33,01.24,33.5
33,18.14,33.5
33,20.16,33.5
33,27.11,33.5
33,28.30,33.5
33,46.32,33.5
33,63.12,33.5
33,95.22,33.5
34,01.30,33.5
34,20.14,33.5
34,22.23,33.5
34,23.12,33.5
34,28.30,33.5
34,47.41,33.5
34,58.29,33.5
35,17.29,33.5
35,25.73,33.5
35,28.12,33.5
35,33.13,33.5
35,47.23,33.5
35,62.09,33.5
35,66.21,33.5
35,73.20,33.5
35,79.90,33.5
35,80.20,33.5
35,81.10,33.5
35,82.92,33.5
36,47.59,33.5
37,10.11,33.5
37,38.21,33.5
37,46.13,33.5
37,46.72,33.5
37,47.52,33.5
37,49.39,33.5
37,81.29,33.5
37,85.53,33.5
37,95.22,33.5
37,96.01,33.5
38,01.13,33.5
38,01.30,33.5
38,13.92,33.5
38,28.15,33.5
38,46.14,33.5
38,58.29,33.5
38,74.20,33.5
38,81.29,33.5
38,81.29,33.5
39,10.13,33.5
39,43.12,33.5
39,46.49,33.5
39,47.30,33.5
39,61.10,33.5
39,62.02,33.5
40,37.00,33.5
40,47.11,33.5
40,47.76,33.5
40,62.02,33.5
40,62.02,33.5
40,73.11,33.5
40,82.11,33.5
41,68.32,33.5
42,13.10,33.5
42,23.61,33.5
42,28.14,33.5
42,46.76,33.5
42,56.29,33.5
42,79.90,33.5
42,86.22,33.5
42,87.20,33.5
43,16.24,33.5
43,16.29,33.5
43,25.94,33.5
43,28.41,33.5
43,33.20,33.5
43,43.99,33.5
43,46.74,33.5
43,81.21,33.5
43,86.90,33.5
43,87.90,33.5
43,96.09,33.5
44,10.71,33.5
44,10.86,33.5
44,23.12,33.5
44,25.73,33.5
44,28.99,33.5
44,30.12,33.5
44,31.02,33.5
44,43.99,33.5
44,47.79,33.5
44,50.10,33.5
44,58.29,33.5
45,01.19,33.5
45,25.92,33.5
45,35.12,33.5
45,46.71,33.5
45,47.21,33.5
45,47.30,33.5
45,64.30,33.5
46,46.23,33.5
46,46.31,33.5
46,46.34,33.5
46,47.30,33.5
46,47.59,33.5
46,49.41,33.5
46,52.29,33.5
46,64.20,33.5
46,85.42,33.5
47,16.29,33.5
47,20.20,33.5
47,23.12,33.5
47,46.63,33.5
47,46.74,33.5
47,47.78,33.5
47,63.11,33.5
47,71.12,33.5
47,81.29,33.5
47,82.30,33.5
48,32.50,33.5
48,35.13,33.5
48,45.11,33.5
48,87.90,33.5
49,10.20,33.5
49,28.92,33.5
49,42.99,33.5
49,46.33,33.5
49,46.69,33.5
49,47.29,33.5
49,59.14,33.5
49,79.90,33.5
49,80.20,33.5
49,93.19,33.5
49,95.11,33.5
50,43.32,33.5
50,47.42,33.5
50,47.99,33.5
50,49.39,33.5
50,50.10,33.5
50,62.02,33.5
50,74.90,33.5
51,11.01,33.5
51,17.21,33.5
51,43.12,33.5
51,46.66,33.5
51,46.90,33.5
51,47.74,33.5
51,47.99,33.5
51,74.90,33.5
51,82.30,33.5
51,94.91,33.5
52,16.29,33.5
52,25.71,33.5
52,56.29,33.5
52,58.13,33.5
52,65.12,33.5
52,86.22,33.5
52,94.11,33.5
53,16.24,33.5
53,33.20,33.5
53,33.20,33.5
53,43.33,33.5
53,46.69,33.5
53,47.19,33.5
53,47.64,33.5
53,52.21,33.5
54,28.22,33.5
54,28.99,33.5
54,42.12,33.5
54,43.99,33.5
54,47.54,33.5
54,47.91,33.5
54,56.21,33.5
54,68.20,33.5
54,81.29,33.5
54,91.01,33.5
55,02.20,33.5
55,35.13,33.5
55,43.22,33.5
55,46.69,33.5
55,46.74,33.5
55,47.76,33.5
55,52.29,33.5
55,87.30,33.5
55,87.90,33.5
56,10.51,33.5
56,14.19,33.5
56,33.11,33.5
56,33.20,33.5
56,37.00,33.5
56,41.10,33.5
56,43.99,33.5
56,46.31,33.5
56,47.11,33.5
56,47.91,33.5
56,52.10,33.5
56,56.10,33.5
56,79.11,33.5
57,08.11,33.5
57,28.41,33.5
57,35.12,33.5
57,39.00,33.5
57,43.21,33.5
57,46.18,33.5
57,47.11,33.5
57,47.41,33.5
57,47.91,33.5
57,53.20,33.5
57,73.12,33.5
58,01.21,33.5
58,25.11,33.5
58,28.22,33.5
58,46.74,33.5
58,47.59,33.5
58,47.76,33.5
58,47.78,33.5
58,65.12,33.5
58,82.99,33.5
59,10.20,33.5
59,10.52,33.5
59,13.91,33.5
59,25.72,33.5
59,26.51,33.5
59,46.32,33.5
59,55.30,33.5
59,95.21,33.5
60,19.20,33.5
60,43.91,33.5
60,46.22,33.5
60,46.33,33.5
60,47.11,33.5
60,47.30,33.5
60,49.31,33.5
60,56.21,33.5
60,87.20,33.5
61,01.61,33.5
61,13.92,33.5
61,23.99,33.5
61,47.59,33.5
61,62.02,33.5
61,94.91,33.5
62,01.47,33.5
62,13.10,33.5
62,23.12,33.5
62,35.12,33.5
62,39.00,33.5
62,46.76,33.5
62,52.24,33.5
62,95.11,33.5
63,10.61,33.5
63,23.61,33.5
63,45.19,33.5
63,46.36,33.5
63,46.66,33.5
63,46.75,33.5
63,47.30,33.5
63,47.78,33.5
63,52.10,33.5
63,64.30,33.5
63,88.99,33.5
63,91.01,33.5
64,35.12,33.5
64,41.10,33.5
64,46.51,33.5
64,46.65,33.5
64,47.91,33.5
64,47.91,33.5
64,58.13,33.5
64,87.30,33.5
64,96.01,33.5
65,35.11,33.5
65,87.90,33.5
65,88.99,33.5
66,10.85,33.5
66,33.20,33.5
66,35.30,33.5
66,38.32,33.5
66,46.38,33.5
66,46.44,33.5
66,46.46,33.5
66,46.76,33.5
66,47.76,33.5
66,56.29,33.5
66,61.10,33.5
66,62.01,33.5
66,71.11,33.5
66,72.19,33.5
66,81.29,33.5
66,96.01,33.5
67,01.41,33.5
67,10.73,33.5
67,10.91,33.5
67,35.22,33.5
67,47.41,33.5
67,47.61,33.5
67,47.65,33.5
67,64.91,33.5
67,81.29,33.5
67,87.20,33.5
68,01.13,33.5
68,33.20,33.5
68,46.33,33.5
68,46.72,33.5
68,47.43,33.5
68,66.19,33.5
69,20.41,33.5
69,46.65,33.5
69,77.33,33.5
69,86.90,33.5
69,91.02,33.5
70,33.12,33.5
70,42.21,33.5
70,43.31,33.5
70,46.33,33.5
70,49.32,33.5
70,85.42,33.5
70,86.21,33.5
70,88.99,33.5
71,46.32,33.5
71,46.46,33.5
71,46.72,33.5
71,47.74,33.5
71,58.13,33.5
71,77.29,33.5
71,91.03,33.5
72,01.61,33.5
72,10.61,33.5
72,28.93,33.5
72,46.63,33.5
72,47.29,33.5
72,68.20,33.5
72,95.21,33.5
72,95.22,33.5
73,16.10,33.5
73,23.61,33.5
73,25.61,33.5
73,46.31,33.5
73,46.44,33.5
73,82.92,33.5
74,25.99,33.5
74,27.33,33.5
74,35.22,33.5
74,46.47,33.5
74,52.10,33.5
74,90.01,33.5
74,94.91,33.5
75,10.71,33.5
75,43.11,33.5
75,46.38,33.5
75,47.53,33.5
75,64.91,33.5
76,18.13,33.5
76,23.63,33.5
76,28.14,33.5
76,74.90,33.5
76,78.10,33.5
76,94.12,33.5
77,01.11,33.5
77,20.16,33.5
77,20.41,33.5
77,23.44,33.5
77,28.14,33.5
77,28.21,33.5
77,32.12,33.5
77,35.22,33.5
77,46.34,33.5
77,46.44,33.5
77,86.22,33.5
78,01.24,33.5
78,02.40,33.5
78,10.83,33.5
78,26.12,33.5
78,43.13,33.5
78,43.99,33.5
78,46.44,33.5
78,46.76,33.5
78,52.10,33.5
79,25.73,33.5
79,31.03,33.5
79,46.23,33.5
79,46.33,33.5
79,46.46,33.5
79,46.75,33.5
79,47.19,33.5
79,47.54,33.5
79,47.78,33.5
79,47.99,33.5
80,42.99,33.5
80,43.31,33.5
80,43.99,33.5
80,46.38,33.5
80,63.11,33.5
80,68.32,33.5
80,88.10,33.5
81,02.40,33.5
81,10.51,33.5
81,10.82,33.5
81,13.30,33.5
81,32.50,33.5
81,46.90,33.5
81,52.29,33.5
81,86.22,33.5
82,25.12,33.5
82,31.09,33.5
82,46.19,33.5
82,47.30,33.5
83,16.23,33.5
83,18.13,33.5
83,46.43,33.5
83,46.63,33.5
83,47.91,33.5
83,47.99,33.5
83,50.10,33.5
83,55.90,33.5
83,59.14,33.5
83,86.22,33.5
83,91.03,33.5
84,01.19,33.5
84,10.61,33.5
84,11.01,33.5
84,39.00,33.5
84,43.99,33.5
84,47.91,33.5
84,86.22,33.5
84,94.12,33.5
85,20.16,33.5
85,47.99,33.5
85,55.90,33.5
85,74.10,33.5
85,80.20,33.5
85,90.01,33.5
86,01.13,33.5
86,27.90,33.5
86,28.25,33.5
86,41.20,33.5
86,47.29,33.5
86,47.54,33.5
86,56.10,33.5
86,62.01,33.5
86,94.11,33.5
86,96.09,33.5
87,25.73,33.5
87,46.31,33.5
87,46.49,33.5
87,46.74,33.5
87,47.30,33.5
87,49.39,33.5
87,56.29,33.5
87,70.22,33.5
87,85.59,33.5
88,29.20,33.5
88,43.29,33.5
88,46.34,33.5
88,46.73,33.5
88,81.29,33.5
89,35.30,33.5
89,43.32,33.5
89,46.23,33.5
89,47.19,33.5
89,52.29,33.5
89,61.10,33.5
89,81.22,33.5
90,33.12,33.5
90,47.59,33.5
90,82.11,33.5
91,23.61,33.5
91,31.01,33.5
91,46.19,33.5
91,46.72,33.5
91,58.11,33.5
91,78.10,33.5
92,08.12,33.5
92,25.11,33.5
92,43.99,33.5
92,46.62,33.5
92,47.61,33.5
92,50.30,33.5
92,66.19,33.5
92,77.21,33.5
92,87.30,33.5
92,96.01,33.5
93,10.85,33.5
93,26.51,33.5
93,28.93,33.5
93,43.99,33.5
93,46.16,33.5
93,73.20,33.5
94,10.73,33.5
94,20.59,33.5
94,22.23,33.5
94,22.29,33.5
94,23.61,33.5
94,25.50,33.5
94,26.70,33.5
94,33.14,33.5
94,47.61,33.5
94,47.78,33.5
94,85.51,33.5
94,86.22,33.5
94,91.02,33.5
95,16.23,33.5
95,20.20,33.5
95,25.72,33.5
95,28.93,33.5
95,43.99,33.5
95,46.12,33.5
95,46.19,33.5
95,46.32,33.5
95,46.36,33.5
95,46.66,33.5
95,77.33,33.5
971,42.21,33.5
971,43.32,33.5
971,45.31,33.5
971,46.69,33.5
971,80.20,33.5
971,93.29,33.5
971,94.91,33.5
972,42.22,33.5
972,46.19,33.5
972,52.10,33.5
972,61.20,33.5
972,62.01,33.5
973,42.22,33.5
973,43.22,33.5
973,46.34,33.5
973,50.30,33.5
973,52.10,33.5
973,69.10,33.5
973,86.90,33.5
973,86.90,33.5
973,93.12,33.5
974,03.11,33.5
974,46.19,33.5
974,63.11,33.5
974,82.92,33.5
976,70.22,33.5
01,41.20,36
05,10.71,36
07,85.10,36
08,43.91,36
09,10.71,36
12,45.20,36
16,47.73,36
17,45.32,36
17,47.42,36
18,47.73,36
22,45.20,36
22,68.31,36
25,47.59,36
26,68.31,36
27,68.31,36
29,01.19,36
2A,45.20,36
31,47.78,36
31,93.13,36
37,96.02,36
43,85.10,36
49,01.61,36
50,75.00,36
51,46.69,36
52,64.20,36
54,43.91,36
56,33.12,36
62,47.78,36
62,86.23,36
63,46.73,36
64,47.22,36
64,96.02,36
66,96.02,36
71,47.42,36
74,86.23,36
75,43.99,36
78,47.72,36
84,01.61,36
85,71.11,36
88,45.20,36
91,47.78,36
91,47.81,36
93,56.30,36
95,85.52,36
972,47.52,36
973,47.30,36
01,62.02,37
02,41.20,37
03,43.33,37
03,45.32,37
04,46.61,37
06,45.40,37
06,74.10,37
06,96.02,37
07,55.30,37
11,43.32,37
13,43.21,37
13,46.13,37
13,75.00,37
14,08.12,37
14,56.29,37
14,71.12,37
14,86.23,37
15,43.21,37
16,08.12,37
16,43.91,37
16,49.39,37
17,46.66,37
17,47.11,37
17,68.20,37
17,75.00,37
18,49.32,37
18,80.10,37
19,45.31,37
21,02.20,37
21,18.13,37
21,47.74,37
22,47.42,37
22,47.59,37
23,43.99,37
24,41.20,37
24,47.19,37
25,08.12,37
25,33.12,37
25,47.22,37
25,58.29,37
25,96.02,37
26,49.39,37
26,66.21,37
26,96.03,37
29,47.42,37
29,86.23,37
2A,68.31,37
2A,68.32,37
2A,77.11,37
2A,86.21,37
30,10.71,37
31,45.40,37
31,96.02,37
32,88.91,37
33,43.32,37
33,47.72,37
33,47.99,37
33,81.29,37
34,23.63,37
34,43.99,37
34,47.11,37
34,59.14,37
34,77.39,37
35,43.39,37
35,59.14,37
36,47.71,37
36,64.19,37
37,46.90,37
39,36.00,37
39,43.91,37
39,47.73,37
40,43.32,37
40,47.59,37
40,56.30,37
41,87.90,37
42,10.13,37
42,14.39,37
43,10.71,37
44,74.10,37
45,96.03,37
46,43.21,37
49,43.39,37
49,68.32,37
50,56.29,37
51,46.73,37
51,55.90,37
51,96.03,37
52,10.71,37
53,55.10,37
54,10.82,37
54,16.10,37
54,45.20,37
54,46.69,37
54,46.73,37
54,71.11,37
56,38.21,37
56,49.32,37
57,18.13,37
57,45.20,37
57,62.01,37
58,43.22,37
58,47.73,37
59,01.50,37
59,47.51,37
59,68.10,37
60,68.32,37
61,46.21,37
62,68.32,37
62,79.90,37
63,29.20,37
65,43.22,37
65,49.39,37
65,56.30,37
66,45.31,37
67,45.40,37
67,46.71,37
67,47.51,37
68,01.11,37
68,66.21,37
68,68.31,37
69,10.11,37
69,47.52,37
69,47.53,37
70,69.10,37
71,33.20,37
71,47.19,37
72,85.53,37
73,37.00,37
73,43.32,37
73,46.90,37
73,71.12,37
73,86.23,37
75,10.82,37
75,43.99,37
75,46.74,37
76,08.12,37
76,47.11,37
77,01.13,37
77,43.99,37
77,66.21,37
78,46.73,37
78,71.11,37
79,56.29,37
80,47.42,37
80,47.78,37
81,45.31,37
81,88.99,37
83,01.19,37
83,13.92,37
83,16.10,37
83,33.20,37
83,43.31,37
83,73.12,37
84,46.90,37
85,47.78,37
86,56.30,37
87,25.11,37
87,93.12,37
88,43.33,37
88,45.32,37
88,46.49,37
89,45.20,37
89,96.02,37
91,46.34,37
92,45.32,37
92,47.30,37
92,47.65,37
93,43.32,37
93,43.99,37
93,47.72,37
93,93.13,37
94,47.62,37
94,93.13,37
973,25.12,37
973,45.32,37
974,10.13,37
974,16.23,37
974,43.99,37
974,46.51,37
974,47.26,37
974,96.02,37
01,43.99,38
01,46.51,38
01,47.99,38
02,25.50,38
02,43.22,38
02,46.71,38
02,55.90,38
02,88.99,38
03,26.51,38
03,36.00,38
03,46.74,38
04,36.00,38
04,52.21,38
04,84.23,38
04,94.11,38
05,43.21,38
05,43.22,38
05,70.10,38
05,71.12,38
05,86.90,38
06,18.13,38
06,47.62,38
06,62.09,38
06,78.10,38
06,86.22,38
07,46.31,38
07,52.29,38
07,78.30,38
08,25.72,38
08,38.21,38
08,47.59,38
09,10.11,38
09,87.90,38
10,10.71,38
10,14.19,38
10,85.52,38
10,86.22,38
11,45.20,38
11,46.38,38
11,46.71,38
12,84.23,38
12,87.90,38
13,01.61,38
13,10.20,38
13,32.30,38
14,11.01,38
14,43.12,38
14,59.14,38
14,81.29,38
15,43.91,38
15,47.59,38
15,49.41,38
15,71.12,38
15,88.91,38
16,10.89,38
16,22.29,38
16,46.75,38
17,25.99,38
17,33.20,38
17,38.32,38
17,46.31,38
17,88.10,38
18,41.20,38
18,45.20,38
18,47.59,38
18,47.64,38
19,25.11,38
19,35.11,38
19,46.34,38
19,47.62,38
19,47.78,38
19,94.99,38
21,01.61,38
21,16.23,38
21,17.29,38
21,43.21,38
21,46.19,38
21,46.44,38
21,47.24,38
21,47.99,38
21,82.92,38
22,43.29,38
22,46.23,38
22,46.69,38
22,55.90,38
22,82.92,38
22,85.52,38
22,90.04,38
23,86.90,38
24,46.38,38
24,56.29,38
24,65.12,38
25,47.30,38
25,49.41,38
25,56.29,38
25,68.31,38
25,85.52,38
25,94.91,38
26,13.92,38
26,25.99,38
26,33.20,38
26,42.99,38
26,46.32,38
26,46.69,38
26,47.52,38
26,58.14,38
27,25.61,38
27,49.41,38
28,01.11,38
28,33.20,38
28,41.20,38
28,46.31,38
28,86.90,38
28,96.09,38
29,35.11,38
29,46.77,38
29,56.10,38
29,74.90,38
29,91.03,38
2A,46.71,38
2A,55.30,38
2B,47.78,38
2B,56.10,38
2B,77.11,38
2B,86.21,38
30,22.29,38
30,33.20,38
30,46.42,38
30,46.69,38
30,46.73,38
30,46.74,38
30,55.20,38
30,55.90,38
30,58.13,38
31,10.71,38
31,16.10,38
31,39.00,38
31,43.11,38
32,49.39,38
33,02.40,38
33,59.11,38
33,86.22,38
34,10.72,38
34,16.23,38
34,16.24,38
34,46.45,38
34,58.19,38
34,81.29,38
34,93.19,38
35,01.24,38
35,13.92,38
35,41.10,38
35,46.32,38
35,47.61,38
35,70.21,38
35,81.29,38
36,31.01,38
36,45.31,38
36,46.69,38
37,23.12,38
37,29.20,38
37,43.29,38
37,46.34,38
37,46.42,38
37,47.11,38
37,49.32,38
37,68.31,38
37,82.92,38
38,27.11,38
38,28.12,38
38,43.32,38
38,86.22,38
39,10.11,38
39,43.29,38
39,49.39,38
39,65.12,38
40,16.29,38
40,33.11,38
40,49.39,38
40,70.10,38
40,77.39,38
41,78.20,38
42,08.12,38
42,14.19,38
42,28.12,38
42,37.00,38
42,43.99,38
43,13.10,38
43,13.92,38
43,13.99,38
43,22.29,38
43,23.61,38
43,85.42,38
43,86.90,38
44,22.19,38
44,41.10,38
44,46.19,38
44,47.11,38
44,86.22,38
44,93.19,38
45,33.11,38
45,43.39,38
45,68.31,38
45,85.51,38
45,93.19,38
46,65.12,38
46,86.21,38
46,86.90,38
46,96.09,38
47,22.29,38
47,43.22,38
47,55.20,38
47,82.92,38
48,56.10,38
49,13.92,38
49,23.99,38
50,28.93,38
50,32.50,38
50,38.32,38
50,46.23,38
50,82.99,38
50,86.22,38
50,93.11,38
50,94.91,38
51,43.32,38
51,46.32,38
51,49.42,38
51,56.29,38
51,77.12,38
51,77.39,38
52,31.09,38
52,38.11,38
52,43.91,38
52,81.30,38
53,33.11,38
53,38.32,38
53,47.59,38
53,86.21,38
53,88.91,38
54,46.63,38
54,78.20,38
55,43.31,38
55,43.34,38
55,46.73,38
55,81.30,38
55,86.90,38
55,88.91,38
56,33.14,38
56,43.29,38
56,46.66,38
56,79.90,38
56,86.22,38
56,91.04,38
57,08.12,38
57,43.29,38
57,46.69,38
57,47.62,38
57,47.74,38
57,94.91,38
58,43.91,38
58,46.21,38
58,71.12,38
59,02.40,38
59,14.13,38
59,25.73,38
59,47.62,38
59,47.72,38
60,01.43,38
60,22.29,38
60,46.74,38
60,49.42,38
60,88.99,38
60,90.01,38
61,16.24,38
61,49.39,38
61,65.12,38
61,81.21,38
61,85.10,38
61,93.29,38
62,22.29,38
62,46.32,38
62,46.52,38
62,47.81,38
62,95.22,38
63,25.12,38
63,63.11,38
63,82.11,38
64,46.33,38
64,46.74,38
64,56.10,38
64,77.39,38
64,85.53,38
65,46.69,38
66,46.69,38
66,46.90,38
66,88.99,38
66,91.03,38
67,22.19,38
67,58.14,38
68,28.29,38
68,33.20,38
68,45.40,38
68,46.41,38
68,56.10,38
68,77.32,38
68,88.99,38
68,91.04,38
69,18.14,38
69,24.20,38
69,43.99,38
69,46.37,38
69,46.48,38
69,50.40,38
69,66.12,38
69,85.51,38
70,16.23,38
70,33.20,38
70,64.20,38
70,87.90,38
71,23.69,38
71,33.20,38
71,46.69,38
71,47.11,38
71,58.29,38
71,79.12,38
71,90.04,38
72,23.63,38
72,47.78,38
72,91.01,38
73,32.50,38
73,36.00,38
73,43.99,38
73,73.12,38
74,28.25,38
74,31.01,38
74,42.99,38
74,47.61,38
74,47.62,38
74,55.90,38
74,59.14,38
74,80.20,38
74,82.11,38
74,90.02,38
75,15.20,38
75,20.59,38
75,33.12,38
76,10.61,38
76,16.24,38
76,22.21,38
76,43.21,38
76,46.75,38
76,52.10,38
77,31.09,38
77,33.11,38
77,33.20,38
77,47.52,38
77,47.99,38
78,17.21,38
78,25.73,38
78,43.91,38
78,47.99,38
78,49.32,38
78,59.14,38
78,87.20,38
78,93.13,38
79,32.91,38
79,38.32,38
79,47.30,38
79,62.02,38
80,08.12,38
80,18.12,38
80,33.20,38
80,38.21,38
80,46.73,38
80,46.75,38
81,01.47,38
81,10.61,38
81,45.20,38
81,52.29,38
82,25.11,38
82,45.31,38
82,46.74,38
82,70.22,38
82,81.30,38
82,86.90,38
83,18.12,38
83,46.13,38
83,47.61,38
84,16.24,38
84,46.45,38
84,47.59,38
84,56.21,38
84,59.14,38
84,74.90,38
84,75.00,38
84,81.22,38
84,86.90,38
85,38.22,38
85,46.19,38
85,46.42,38
85,46.72,38
85,47.99,38
85,95.11,38
86,25.61,38
86,46.31,38
86,46.33,38
86,46.69,38
86,46.73,38
86,68.20,38
86,93.12,38
87,15.11,38
87,46.46,38
87,55.90,38
88,43.12,38
88,43.32,38
88,43.99,38
88,45.31,38
88,47.19,38
88,93.12,38
89,08.12,38
89,43.91,38
90,43.21,38
90,81.30,38
91,26.20,38
91,46.13,38
91,46.47,38
91,47.62,38
91,94.91,38
91,96.03,38
92,10.13,38
92,47.99,38
92,51.10,38
93,10.13,38
93,10.71,38
93,13.99,38
93,25.11,38
93,47.24,38
93,47.74,38
94,33.20,38
94,45.40,38
94,61.20,38
94,62.09,38
94,66.19,38
94,79.11,38
94,96.02,38
95,46.47,38
95,46.65,38
95,74.10,38
95,82.92,38
971,46.31,38
971,46.45,38
971,71.20,38
972,33.15,38
972,47.42,38
972,47.59,38
972,47.75,38
972,77.29,38
972,78.20,38
973,02.20,38
973,47.59,38
973,49.39,38
974,10.72,38
974,11.07,38
974,24.33,38
974,27.52,38
974,55.20,38
974,66.30,38
974,81.29,38
974,86.23,38
01,10.89,39
01,16.29,39
01,20.16,39
01,23.64,39
01,23.70,39
01,25.99,39
01,45.20,39
01,77.29,39
01,77.32,39
01,81.10,39
01,85.42,39
01,85.51,39
02,17.21,39
02,32.50,39
02,43.31,39
02,45.31,39
02,56.10,39
02,87.30,39
03,08.12,39
03,24.53,39
03,25.50,39
03,33.12,39
03,43.91,39
03,45.31,39
03,47.91,39
03,56.29,39
03,71.20,39
03,86.90,39
04,02.40,39
04,10.82,39
04,35.11,39
04,61.10,39
04,71.20,39
04,81.22,39
04,87.10,39
05,47.52,39
05,78.30,39
05,84.23,39
05,87.30,39
05,93.19,39
05,96.04,39
06,17.21,39
06,27.40,39
06,33.20,39
06,38.21,39
06,41.10,39
06,43.21,39
06,43.99,39
06,46.72,39
06,47.11,39
06,47.43,39
06,49.41,39
06,72.11,39
06,75.00,39
06,81.29,39
06,82.19,39
06,90.04,39
07,10.39,39
07,10.82,39
07,10.86,39
07,13.96,39
07,17.22,39
07,27.11,39
07,45.32,39
07,46.34,39
07,46.69,39
07,47.24,39
07,49.39,39
07,82.99,39
07,84.23,39
07,88.10,39
08,10.11,39
08,22.29,39
08,28.22,39
