"annee","departement","naf","taille","nombre",
2018,"38","46.74B","11",8,"46"
2018,"38","46.75Z","11",5,"46"
2018,"38","46.90Z","11",13,"46"
2018,"38","47.11A","11",1,"47"
2018,"38","47.11B","11",3,"47"
2018,"38","47.11C","11",6,"47"
2018,"38","47.11D","11",38,"47"
2018,"38","47.19B","11",8,"47"
2018,"38","47.21Z","11",4,"47"
2018,"38","47.22Z","11",14,"47"
2018,"38","47.24Z","11",4,"47"
2018,"38","47.29Z","11",16,"47"
2018,"38","47.30Z","11",5,"47"
2018,"38","47.42Z","11",9,"47"
2018,"38","47.51Z","11",2,"47"
2018,"38","47.52A","11",4,"47"
2018,"38","47.52B","11",18,"47"
2018,"38","47.54Z","11",3,"47"
2018,"38","47.59A","11",6,"47"
2018,"38","47.59B","11",8,"47"
2018,"38","47.61Z","11",4,"47"
2018,"38","47.62Z","11",4,"47"
2018,"38","47.64Z","11",12,"47"
2018,"38","47.65Z","11",2,"47"
2018,"38","47.71Z","11",22,"47"
2018,"38","47.72A","11",3,"47"
2018,"38","47.73Z","11",29,"47"
2018,"38","47.74Z","11",5,"47"
2018,"38","47.75Z","11",11,"47"
2018,"38","47.76Z","11",12,"47"
2018,"38","47.77Z","11",2,"47"
2018,"38","47.78A","11",12,"47"
2018,"38","47.78B","11",2,"47"
2018,"38","47.78C","11",8,"47"
2018,"38","47.79Z","11",3,"47"
2018,"38","47.82Z","11",1,"47"
2018,"38","47.91A","11",1,"47"
2018,"38","47.91B","11",1,"47"
2018,"38","47.99A","11",4,"47"
2018,"38","47.99B","11",3,"47"
2018,"38","49.10Z","11",3,"49"
2018,"38","49.31Z","11",1,"49"
2018,"38","49.32Z","11",10,"49"
2018,"38","49.39A","11",2,"49"
2018,"38","49.39B","11",11,"49"
2018,"38","49.39C","11",3,"49"
2018,"38","49.41A","11",36,"49"
2018,"38","49.41B","11",41,"49"
2018,"38","49.41C","11",4,"49"
2018,"38","49.42Z","11",2,"49"
2018,"38","52.10A","11",1,"52"
2018,"38","52.10B","11",12,"52"
2018,"38","52.21Z","11",11,"52"
2018,"38","52.22Z","11",1,"52"
2018,"38","52.29A","11",8,"52"
2018,"38","52.29B","11",11,"52"
2018,"38","53.10Z","11",20,"53"
2018,"38","53.20Z","11",3,"53"
2018,"38","55.10Z","11",48,"55"
2018,"38","55.20Z","11",14,"55"
2018,"38","55.90Z","11",9,"55"
2018,"38","56.10A","11",96,"56"
2018,"38","56.10B","11",2,"56"
2018,"38","56.10C","11",31,"56"
2018,"38","56.21Z","11",6,"56"
2018,"38","56.29A","11",15,"56"
2018,"38","56.29B","11",11,"56"
2018,"38","56.30Z","11",7,"56"
2018,"38","58.11Z","11",3,"58"
2018,"38","58.13Z","11",2,"58"
2018,"38","58.14Z","11",2,"58"
2018,"38","58.19Z","11",1,"58"
2018,"38","58.29A","11",1,"58"
2018,"38","58.29B","11",2,"58"
2018,"38","58.29C","11",17,"58"
2018,"38","59.13A","11",1,"59"
2018,"38","59.14Z","11",4,"59"
2018,"38","59.20Z","11",1,"59"
2018,"38","60.20B","11",1,"60"
2018,"38","61.10Z","11",3,"61"
2018,"38","61.20Z","11",3,"61"
2018,"38","61.90Z","11",4,"61"
2018,"38","62.01Z","11",15,"62"
2018,"38","62.02A","11",26,"62"
2018,"38","62.02B","11",2,"62"
2018,"38","62.03Z","11",1,"62"
2018,"38","62.09Z","11",2,"62"
2018,"38","63.11Z","11",4,"63"
2018,"38","64.19Z","11",49,"64"
2018,"38","64.20Z","11",36,"64"
2018,"38","64.30Z","11",1,"64"
2018,"38","64.91Z","11",1,"64"
2018,"38","65.11Z","11",1,"65"
2018,"38","65.12Z","11",10,"65"
2018,"38","66.19B","11",1,"66"
2018,"38","66.21Z","11",6,"66"
2018,"38","66.22Z","11",12,"66"
2018,"38","66.30Z","11",1,"66"
2018,"38","68.20A","11",3,"68"
2018,"38","68.20B","11",2,"68"
2018,"38","68.31Z","11",9,"68"
2018,"38","68.32A","11",19,"68"
2018,"38","68.32B","11",2,"68"
2018,"38","69.10Z","11",34,"69"
2018,"38","69.20Z","11",58,"69"
2018,"38","70.10Z","11",26,"70"
2018,"38","70.21Z","11",3,"70"
2018,"38","70.22Z","11",22,"70"
2018,"38","71.11Z","11",14,"71"
2018,"38","71.12A","11",6,"71"
2018,"38","71.12B","11",90,"71"
2018,"38","71.20A","11",1,"71"
2018,"38","71.20B","11",12,"71"
2018,"38","72.11Z","11",4,"72"
2018,"38","72.19Z","11",14,"72"
2018,"38","73.11Z","11",5,"73"
2018,"38","73.12Z","11",4,"73"
2018,"38","74.20Z","11",2,"74"
2018,"38","74.30Z","11",1,"74"
2018,"38","74.90A","11",1,"74"
2018,"38","74.90B","11",9,"74"
2018,"38","75.00Z","11",3,"75"
2018,"38","77.11A","11",3,"77"
2018,"38","77.12Z","11",2,"77"
2018,"38","77.21Z","11",1,"77"
2018,"38","77.29Z","11",6,"77"
2018,"38","77.32Z","11",3,"77"
2018,"38","77.33Z","11",1,"77"
2018,"38","77.39Z","11",3,"77"
2018,"38","77.40Z","11",2,"77"
2018,"38","78.10Z","11",1,"78"
2018,"38","78.20Z","11",10,"78"
2018,"38","78.30Z","11",5,"78"
2018,"38","79.11Z","11",6,"79"
2018,"38","79.90Z","11",7,"79"
2018,"38","80.10Z","11",14,"80"
2018,"38","80.20Z","11",3,"80"
2018,"38","81.10Z","11",1,"81"
2018,"38","81.21Z","11",38,"81"
2018,"38","81.22Z","11",7,"81"
2018,"38","81.29A","11",1,"81"
2018,"38","81.29B","11",1,"81"
2018,"38","81.30Z","11",22,"81"
2018,"38","82.11Z","11",1,"82"
2018,"38","82.19Z","11",4,"82"
2018,"38","82.20Z","11",2,"82"
2018,"38","82.30Z","11",1,"82"
2018,"38","82.92Z","11",1,"82"
2018,"38","82.99Z","11",24,"82"
2018,"38","84.11Z","11",192,"84"
2018,"38","84.12Z","11",22,"84"
2018,"38","84.13Z","11",13,"84"
2018,"38","84.23Z","11",4,"84"
2018,"38","84.24Z","11",2,"84"
2018,"38","84.30A","11",3,"84"
2018,"38","85.10Z","11",92,"85"
2018,"38","85.20Z","11",234,"85"
2018,"38","85.31Z","11",3,"85"
2018,"38","85.32Z","11",8,"85"
2018,"38","85.41Z","11",1,"85"
2018,"38","85.42Z","11",7,"85"
2018,"38","85.51Z","11",2,"85"
2018,"38","85.52Z","11",4,"85"
2018,"38","85.53Z","11",6,"85"
2018,"38","85.59A","11",13,"85"
2018,"38","85.59B","11",11,"85"
2018,"38","86.10Z","11",18,"86"
2018,"38","86.21Z","11",16,"86"
2018,"38","86.22A","11",2,"86"
2018,"38","86.22C","11",3,"86"
2018,"38","86.23Z","11",12,"86"
2018,"38","86.90A","11",17,"86"
2018,"38","86.90B","11",15,"86"
2018,"38","86.90D","11",13,"86"
2018,"38","86.90F","11",1,"86"
2018,"38","87.10A","11",4,"87"
2018,"38","87.10B","11",4,"87"
2018,"38","87.20A","11",4,"87"
2018,"38","87.20B","11",2,"87"
2018,"38","87.30A","11",19,"87"
2018,"38","87.90A","11",8,"87"
2018,"38","87.90B","11",5,"87"
2018,"38","88.10A","11",66,"88"
2018,"38","88.10B","11",3,"88"
2018,"38","88.10C","11",1,"88"
2018,"38","88.91A","11",52,"88"
2018,"38","88.91B","11",7,"88"
2018,"38","88.99A","11",9,"88"
2018,"38","88.99B","11",47,"88"
2018,"38","90.01Z","11",13,"90"
2018,"38","90.02Z","11",4,"90"
2018,"38","90.04Z","11",9,"90"
2018,"38","91.01Z","11",1,"91"
2018,"38","91.04Z","11",1,"91"
2018,"38","93.11Z","11",7,"93"
2018,"38","93.12Z","11",23,"93"
2018,"38","93.13Z","11",1,"93"
2018,"38","93.29Z","11",10,"93"
2018,"38","94.11Z","11",4,"94"
2018,"38","94.12Z","11",4,"94"
2018,"38","94.91Z","11",1,"94"
2018,"38","94.99Z","11",50,"94"
2018,"38","95.11Z","11",1,"95"
2018,"38","95.21Z","11",2,"95"
2018,"38","95.22Z","11",1,"95"
2018,"38","95.29Z","11",2,"95"
2018,"38","96.01A","11",1,"96"
2018,"38","96.01B","11",1,"96"
2018,"38","96.02A","11",9,"96"
2018,"38","96.02B","11",3,"96"
2018,"38","96.03Z","11",3,"96"
2018,"38","96.04Z","11",2,"96"
2018,"38","96.09Z","11",9,"96"
2018,"39","01.21Z","11",2,"01"
2018,"39","08.12Z","11",4,"08"
2018,"39","10.11Z","11",2,"10"
2018,"39","10.13A","11",2,"10"
2018,"39","10.13B","11",2,"10"
2018,"39","10.39B","11",1,"10"
2018,"39","10.41B","11",1,"10"
2018,"39","10.51C","11",15,"10"
2018,"39","10.61A","11",1,"10"
2018,"39","10.71B","11",1,"10"
2018,"39","10.71C","11",8,"10"
2018,"39","10.71D","11",4,"10"
2018,"39","10.82Z","11",1,"10"
2018,"39","10.89Z","11",1,"10"
2018,"39","10.91Z","11",2,"10"
2018,"39","11.02B","11",2,"11"
2018,"39","11.05Z","11",1,"11"
2018,"39","16.10A","11",6,"16"
2018,"39","16.23Z","11",3,"16"
2018,"39","16.24Z","11",3,"16"
2018,"39","16.29Z","11",2,"16"
2018,"39","17.21B","11",1,"17"
2018,"39","17.29Z","11",1,"17"
2018,"39","18.12Z","11",2,"18"
2018,"39","20.14Z","11",1,"20"
2018,"39","20.15Z","11",1,"20"
2018,"39","20.16Z","11",1,"20"
2018,"39","20.30Z","11",1,"20"
2018,"39","22.22Z","11",1,"22"
2018,"39","22.29A","11",3,"22"
2018,"39","22.29B","11",4,"22"
2018,"39","23.12Z","11",1,"23"
2018,"39","23.69Z","11",1,"23"
2018,"39","24.33Z","11",1,"24"
2018,"39","25.11Z","11",2,"25"
2018,"39","25.12Z","11",1,"25"
2018,"39","25.50B","11",2,"25"
2018,"39","25.61Z","11",6,"25"
2018,"39","25.62A","11",3,"25"
2018,"39","25.62B","11",6,"25"
2018,"39","25.73A","11",2,"25"
2018,"39","25.93Z","11",4,"25"
2018,"39","28.15Z","11",1,"28"
2018,"39","28.22Z","11",1,"28"
2018,"39","28.41Z","11",1,"28"
2018,"39","28.49Z","11",1,"28"
2018,"39","28.92Z","11",1,"28"
2018,"39","29.20Z","11",1,"29"
2018,"39","31.09B","11",3,"31"
2018,"39","32.12Z","11",4,"32"
2018,"39","32.40Z","11",1,"32"
2018,"39","32.50A","11",3,"32"
2018,"39","32.50B","11",8,"32"
2018,"39","32.99Z","11",1,"32"
2018,"39","33.12Z","11",1,"33"
2018,"39","33.20B","11",3,"33"
2018,"39","33.20C","11",1,"33"
2018,"39","35.13Z","11",4,"35"
2018,"39","36.00Z","11",5,"36"
2018,"39","38.12Z","11",1,"38"
2018,"39","38.21Z","11",3,"38"
2018,"39","38.32Z","11",3,"38"
2018,"39","39.00Z","11",2,"39"
2018,"39","41.20A","11",2,"41"
2018,"39","41.20B","11",6,"41"
2018,"39","42.21Z","11",1,"42"
2018,"39","42.22Z","11",1,"42"
2018,"39","43.12A","11",3,"43"
2018,"39","43.12B","11",1,"43"
2018,"39","43.21A","11",6,"43"
2018,"39","43.22B","11",4,"43"
2018,"39","43.29A","11",2,"43"
2018,"39","43.31Z","11",3,"43"
2018,"39","43.32A","11",13,"43"
2018,"39","43.32B","11",6,"43"
2018,"39","43.32C","11",1,"43"
2018,"39","43.33Z","11",1,"43"
2018,"39","43.34Z","11",5,"43"
2018,"39","43.91A","11",2,"43"
2018,"39","43.91B","11",5,"43"
2018,"39","43.99B","11",2,"43"
2018,"39","43.99C","11",5,"43"
2018,"39","43.99D","11",1,"43"
2018,"39","45.11Z","11",13,"45"
2018,"39","45.20A","11",6,"45"
2018,"39","45.20B","11",4,"45"
2018,"39","45.32Z","11",6,"45"
2018,"39","46.18Z","11",1,"46"
2018,"39","46.33Z","11",1,"46"
2018,"39","46.34Z","11",2,"46"
2018,"39","46.39B","11",1,"46"
2018,"39","46.43Z","11",1,"46"
2018,"39","46.46Z","11",1,"46"
2018,"39","46.49Z","11",2,"46"
2018,"39","46.61Z","11",9,"46"
2018,"39","46.66Z","11",1,"46"
2018,"39","46.69B","11",5,"46"
2018,"39","46.69C","11",1,"46"
2018,"39","46.71Z","11",1,"46"
2018,"39","46.73A","11",8,"46"
2018,"39","46.73B","11",1,"46"
2018,"39","46.74A","11",3,"46"
2018,"39","46.74B","11",1,"46"
2018,"39","46.76Z","11",2,"46"
2018,"39","46.90Z","11",2,"46"
2018,"39","47.11B","11",1,"47"
2018,"39","47.11C","11",2,"47"
2018,"39","47.11D","11",16,"47"
2018,"39","47.19B","11",3,"47"
2018,"39","47.22Z","11",2,"47"
2018,"39","47.24Z","11",1,"47"
2018,"39","47.29Z","11",1,"47"
2018,"39","47.30Z","11",1,"47"
2018,"39","47.42Z","11",3,"47"
2018,"39","47.52B","11",5,"47"
2018,"39","47.54Z","11",1,"47"
2018,"39","47.59A","11",3,"47"
2018,"39","47.59B","11",1,"47"
2018,"39","47.61Z","11",1,"47"
2018,"39","47.64Z","11",3,"47"
2018,"39","47.71Z","11",3,"47"
2018,"39","47.73Z","11",5,"47"
2018,"39","47.74Z","11",1,"47"
2018,"39","47.76Z","11",3,"47"
2018,"39","47.78A","11",2,"47"
2018,"39","47.78B","11",1,"47"
2018,"39","47.78C","11",1,"47"
2018,"39","49.10Z","11",2,"49"
2018,"39","49.31Z","11",1,"49"
2018,"39","49.32Z","11",3,"49"
2018,"39","49.39A","11",2,"49"
2018,"39","49.41A","11",6,"49"
2018,"39","49.41B","11",4,"49"
2018,"39","52.21Z","11",9,"52"
2018,"39","52.24B","11",1,"52"
2018,"39","52.29A","11",1,"52"
2018,"39","53.10Z","11",12,"53"
2018,"39","53.20Z","11",1,"53"
2018,"39","55.10Z","11",14,"55"
2018,"39","55.20Z","11",3,"55"
2018,"39","56.10A","11",15,"56"
2018,"39","56.10C","11",3,"56"
2018,"39","56.29A","11",1,"56"
2018,"39","56.29B","11",1,"56"
2018,"39","58.13Z","11",1,"58"
2018,"39","58.14Z","11",1,"58"
2018,"39","58.29C","11",1,"58"
2018,"39","60.10Z","11",1,"60"
2018,"39","61.10Z","11",1,"61"
2018,"39","62.02A","11",1,"62"
2018,"39","64.11Z","11",1,"64"
2018,"39","64.19Z","11",12,"64"
2018,"39","64.20Z","11",7,"64"
2018,"39","65.12Z","11",2,"65"
2018,"39","66.30Z","11",2,"66"
2018,"39","68.20A","11",3,"68"
2018,"39","68.32A","11",1,"68"
2018,"39","69.10Z","11",6,"69"
2018,"39","69.20Z","11",10,"69"
2018,"39","70.10Z","11",6,"70"
2018,"39","70.21Z","11",1,"70"
2018,"39","70.22Z","11",3,"70"
2018,"39","71.11Z","11",1,"71"
2018,"39","71.12B","11",7,"71"
2018,"39","71.20B","11",1,"71"
2018,"39","72.19Z","11",1,"72"
2018,"39","75.00Z","11",3,"75"
2018,"39","77.12Z","11",1,"77"
2018,"39","77.32Z","11",1,"77"
2018,"39","79.90Z","11",2,"79"
2018,"39","80.10Z","11",4,"80"
2018,"39","81.21Z","11",8,"81"
2018,"39","81.22Z","11",1,"81"
2018,"39","81.29B","11",1,"81"
2018,"39","81.30Z","11",1,"81"
2018,"39","82.11Z","11",1,"82"
2018,"39","82.99Z","11",5,"82"
2018,"39","84.11Z","11",53,"84"
2018,"39","84.12Z","11",9,"84"
2018,"39","84.13Z","11",5,"84"
2018,"39","84.23Z","11",1,"84"
2018,"39","84.30A","11",2,"84"
2018,"39","85.10Z","11",5,"85"
2018,"39","85.20Z","11",29,"85"
2018,"39","85.31Z","11",1,"85"
2018,"39","85.32Z","11",4,"85"
2018,"39","85.42Z","11",2,"85"
2018,"39","85.51Z","11",1,"85"
2018,"39","85.53Z","11",1,"85"
2018,"39","85.59A","11",4,"85"
2018,"39","86.10Z","11",5,"86"
2018,"39","86.21Z","11",1,"86"
2018,"39","86.22A","11",1,"86"
2018,"39","86.22C","11",2,"86"
2018,"39","86.23Z","11",2,"86"
2018,"39","86.90A","11",11,"86"
2018,"39","86.90B","11",2,"86"
2018,"39","86.90D","11",8,"86"
2018,"39","87.10A","11",11,"87"
2018,"39","87.10C","11",3,"87"
2018,"39","87.20A","11",4,"87"
2018,"39","87.20B","11",2,"87"
2018,"39","87.30A","11",1,"87"
2018,"39","87.90A","11",3,"87"
2018,"39","87.90B","11",2,"87"
2018,"39","88.10A","11",9,"88"
2018,"39","88.10B","11",1,"88"
2018,"39","88.91A","11",8,"88"
2018,"39","88.99A","11",3,"88"
2018,"39","88.99B","11",11,"88"
2018,"39","90.01Z","11",2,"90"
2018,"39","93.11Z","11",2,"93"
2018,"39","93.12Z","11",3,"93"
2018,"39","93.29Z","11",1,"93"
2018,"39","94.11Z","11",3,"94"
2018,"39","94.12Z","11",1,"94"
2018,"39","94.99Z","11",10,"94"
2018,"39","96.01A","11",1,"96"
2018,"39","96.02A","11",1,"96"
2018,"39","96.03Z","11",1,"96"
2018,"39","96.09Z","11",1,"96"
2018,"40","01.11Z","11",1,"01"
2018,"40","01.13Z","11",3,"01"
2018,"40","01.24Z","11",1,"01"
2018,"40","01.25Z","11",1,"01"
2018,"40","01.29Z","11",1,"01"
2018,"40","01.30Z","11",1,"01"
2018,"40","01.43Z","11",1,"01"
2018,"40","01.47Z","11",1,"01"
2018,"40","01.50Z","11",2,"01"
2018,"40","01.61Z","11",3,"01"
2018,"40","01.62Z","11",3,"01"
2018,"40","02.10Z","11",2,"02"
2018,"40","02.20Z","11",3,"02"
2018,"40","02.40Z","11",3,"02"
2018,"40","03.22Z","11",1,"03"
2018,"40","08.11Z","11",1,"08"
2018,"40","08.12Z","11",3,"08"
2018,"40","08.93Z","11",1,"08"
2018,"40","10.12Z","11",4,"10"
2018,"40","10.13A","11",7,"10"
2018,"40","10.71B","11",1,"10"
2018,"40","10.71C","11",24,"10"
2018,"40","10.71D","11",2,"10"
2018,"40","10.83Z","11",1,"10"
2018,"40","10.85Z","11",2,"10"
2018,"40","10.91Z","11",1,"10"
2018,"40","11.01Z","11",2,"11"
2018,"40","11.02B","11",1,"11"
2018,"40","11.07A","11",1,"11"
2018,"40","13.92Z","11",1,"13"
2018,"40","16.10A","11",8,"16"
2018,"40","16.10B","11",2,"16"
2018,"40","16.23Z","11",5,"16"
2018,"40","16.24Z","11",2,"16"
2018,"40","16.29Z","11",3,"16"
2018,"40","18.12Z","11",3,"18"
2018,"40","19.20Z","11",1,"19"
2018,"40","20.59Z","11",2,"20"
2018,"40","22.29A","11",1,"22"
2018,"40","22.29B","11",1,"22"
2018,"40","23.61Z","11",4,"23"
2018,"40","23.70Z","11",1,"23"
2018,"40","25.11Z","11",5,"25"
2018,"40","25.29Z","11",2,"25"
2018,"40","25.50A","11",1,"25"
2018,"40","25.62B","11",3,"25"
2018,"40","25.93Z","11",1,"25"
2018,"40","27.12Z","11",2,"27"
2018,"40","28.30Z","11",3,"28"
2018,"40","28.92Z","11",1,"28"
2018,"40","28.93Z","11",1,"28"
2018,"40","29.20Z","11",5,"29"
2018,"40","30.12Z","11",1,"30"
2018,"40","31.01Z","11",1,"31"
2018,"40","31.02Z","11",1,"31"
2018,"40","31.09A","11",2,"31"
2018,"40","32.13Z","11",1,"32"
2018,"40","32.30Z","11",1,"32"
2018,"40","33.11Z","11",2,"33"
2018,"40","33.12Z","11",3,"33"
2018,"40","33.20A","11",3,"33"
2018,"40","33.20B","11",1,"33"
2018,"40","35.13Z","11",2,"35"
2018,"40","36.00Z","11",3,"36"
2018,"40","37.00Z","11",1,"37"
2018,"40","38.11Z","11",1,"38"
2018,"40","38.21Z","11",1,"38"
2018,"40","38.31Z","11",1,"38"
2018,"40","38.32Z","11",5,"38"
2018,"40","41.10A","11",2,"41"
2018,"40","41.20A","11",4,"41"
2018,"40","41.20B","11",2,"41"
2018,"40","42.11Z","11",1,"42"
2018,"40","42.21Z","11",2,"42"
2018,"40","42.22Z","11",7,"42"
2018,"40","42.99Z","11",1,"42"
2018,"40","43.12A","11",4,"43"
2018,"40","43.12B","11",1,"43"
2018,"40","43.13Z","11",1,"43"
2018,"40","43.21A","11",15,"43"
2018,"40","43.22A","11",3,"43"
2018,"40","43.22B","11",5,"43"
2018,"40","43.29A","11",1,"43"
2018,"40","43.29B","11",2,"43"
2018,"40","43.31Z","11",4,"43"
2018,"40","43.32A","11",9,"43"
2018,"40","43.32B","11",5,"43"
2018,"40","43.33Z","11",4,"43"
2018,"40","43.34Z","11",6,"43"
2018,"40","43.39Z","11",4,"43"
2018,"40","43.91A","11",16,"43"
2018,"40","43.91B","11",4,"43"
2018,"40","43.99A","11",1,"43"
2018,"40","43.99B","11",1,"43"
2018,"40","43.99C","11",20,"43"
2018,"40","45.11Z","11",19,"45"
2018,"40","45.20A","11",17,"45"
2018,"40","45.31Z","11",3,"45"
2018,"40","45.32Z","11",4,"45"
2018,"40","46.13Z","11",1,"46"
2018,"40","46.17B","11",1,"46"
2018,"40","46.18Z","11",2,"46"
2018,"40","46.19B","11",2,"46"
2018,"40","46.21Z","11",4,"46"
2018,"40","46.23Z","11",1,"46"
2018,"40","46.31Z","11",5,"46"
2018,"40","46.32A","11",1,"46"
2018,"40","46.32B","11",1,"46"
2018,"40","46.32C","11",2,"46"
2018,"40","46.38A","11",1,"46"
2018,"40","46.38B","11",2,"46"
2018,"40","46.39A","11",2,"46"
2018,"40","46.39B","11",2,"46"
2018,"40","46.42Z","11",2,"46"
2018,"40","46.49Z","11",4,"46"
2018,"40","46.51Z","11",1,"46"
2018,"40","46.61Z","11",8,"46"
2018,"40","46.63Z","11",1,"46"
2018,"40","46.69B","11",2,"46"
2018,"40","46.69C","11",1,"46"
2018,"40","46.71Z","11",1,"46"
2018,"40","46.72Z","11",1,"46"
2018,"40","46.73A","11",14,"46"
2018,"40","46.74A","11",1,"46"
2018,"40","46.74B","11",1,"46"
2018,"40","46.75Z","11",1,"46"
2018,"40","46.90Z","11",3,"46"
2018,"40","47.11B","11",1,"47"
2018,"40","47.11D","11",28,"47"
2018,"40","47.11F","11",3,"47"
2018,"40","47.19B","11",2,"47"
2018,"40","47.21Z","11",3,"47"
2018,"40","47.22Z","11",5,"47"
2018,"40","47.23Z","11",3,"47"
2018,"40","47.30Z","11",2,"47"
2018,"40","47.42Z","11",7,"47"
2018,"40","47.52A","11",3,"47"
2018,"40","47.52B","11",11,"47"
2018,"40","47.54Z","11",2,"47"
2018,"40","47.59A","11",5,"47"
2018,"40","47.59B","11",5,"47"
2018,"40","47.64Z","11",4,"47"
2018,"40","47.71Z","11",7,"47"
2018,"40","47.73Z","11",16,"47"
2018,"40","47.75Z","11",3,"47"
2018,"40","47.76Z","11",1,"47"
2018,"40","47.78A","11",3,"47"
2018,"40","47.78B","11",1,"47"
2018,"40","47.81Z","11",2,"47"
2018,"40","47.91A","11",1,"47"
2018,"40","47.99A","11",1,"47"
2018,"40","47.99B","11",1,"47"
2018,"40","49.10Z","11",1,"49"
2018,"40","49.32Z","11",1,"49"
2018,"40","49.39A","11",1,"49"
2018,"40","49.39B","11",2,"49"
2018,"40","49.41A","11",8,"49"
2018,"40","49.41B","11",19,"49"
2018,"40","49.42Z","11",2,"49"
2018,"40","52.10B","11",1,"52"
2018,"40","52.21Z","11",4,"52"
2018,"40","52.24B","11",1,"52"
2018,"40","52.29A","11",1,"52"
2018,"40","52.29B","11",2,"52"
2018,"40","53.10Z","11",14,"53"
2018,"40","55.10Z","11",23,"55"
2018,"40","55.20Z","11",2,"55"
2018,"40","55.30Z","11",12,"55"
2018,"40","55.90Z","11",1,"55"
2018,"40","56.10A","11",36,"56"
2018,"40","56.10B","11",1,"56"
2018,"40","56.10C","11",9,"56"
2018,"40","56.21Z","11",2,"56"
2018,"40","56.29A","11",1,"56"
2018,"40","56.29B","11",1,"56"
2018,"40","56.30Z","11",5,"56"
2018,"40","58.13Z","11",1,"58"
2018,"40","59.14Z","11",2,"59"
2018,"40","61.10Z","11",1,"61"
2018,"40","62.01Z","11",2,"62"
2018,"40","62.02A","11",2,"62"
2018,"40","62.02B","11",1,"62"
2018,"40","64.11Z","11",1,"64"
2018,"40","64.19Z","11",12,"64"
2018,"40","64.20Z","11",7,"64"
2018,"40","64.30Z","11",1,"64"
2018,"40","65.12Z","11",3,"65"
2018,"40","66.19B","11",1,"66"
2018,"40","68.20A","11",3,"68"
2018,"40","68.20B","11",3,"68"
2018,"40","68.31Z","11",10,"68"
2018,"40","69.10Z","11",12,"69"
2018,"40","69.20Z","11",17,"69"
2018,"40","70.10Z","11",2,"70"
2018,"40","70.22Z","11",4,"70"
2018,"40","71.11Z","11",1,"71"
2018,"40","71.12A","11",2,"71"
2018,"40","71.12B","11",4,"71"
2018,"40","71.20B","11",1,"71"
2018,"40","72.19Z","11",2,"72"
2018,"40","73.11Z","11",1,"73"
2018,"40","73.12Z","11",2,"73"
2018,"40","77.12Z","11",1,"77"
2018,"40","77.32Z","11",2,"77"
2018,"40","77.39Z","11",2,"77"
2018,"40","78.30Z","11",7,"78"
2018,"40","79.11Z","11",1,"79"
2018,"40","79.90Z","11",3,"79"
2018,"40","81.21Z","11",4,"81"
2018,"40","81.30Z","11",6,"81"
2018,"40","82.11Z","11",1,"82"
2018,"40","82.19Z","11",1,"82"
2018,"40","82.20Z","11",1,"82"
2018,"40","82.99Z","11",6,"82"
2018,"40","84.11Z","11",62,"84"
2018,"40","84.12Z","11",7,"84"
2018,"40","84.13Z","11",6,"84"
2018,"40","84.23Z","11",4,"84"
2018,"40","84.30A","11",2,"84"
2018,"40","84.30C","11",1,"84"
2018,"40","85.10Z","11",18,"85"
2018,"40","85.20Z","11",58,"85"
2018,"40","85.31Z","11",4,"85"
2018,"40","85.32Z","11",2,"85"
2018,"40","85.42Z","11",1,"85"
2018,"40","85.52Z","11",1,"85"
2018,"40","85.59A","11",3,"85"
2018,"40","86.10Z","11",1,"86"
2018,"40","86.21Z","11",6,"86"
2018,"40","86.23Z","11",3,"86"
2018,"40","86.90A","11",14,"86"
2018,"40","86.90B","11",3,"86"
2018,"40","86.90C","11",1,"86"
2018,"40","86.90D","11",3,"86"
2018,"40","87.10A","11",1,"87"
2018,"40","87.20A","11",1,"87"
2018,"40","87.90B","11",1,"87"
2018,"40","88.10A","11",15,"88"
2018,"40","88.10B","11",2,"88"
2018,"40","88.10C","11",2,"88"
2018,"40","88.91A","11",9,"88"
2018,"40","88.91B","11",3,"88"
2018,"40","88.99A","11",2,"88"
2018,"40","88.99B","11",12,"88"
2018,"40","90.01Z","11",1,"90"
2018,"40","93.11Z","11",1,"93"
2018,"40","93.12Z","11",7,"93"
2018,"40","93.19Z","11",3,"93"
2018,"40","93.29Z","11",3,"93"
2018,"40","94.11Z","11",2,"94"
2018,"40","94.12Z","11",1,"94"
2018,"40","94.99Z","11",4,"94"
2018,"40","95.11Z","11",1,"95"
2018,"40","95.21Z","11",1,"95"
2018,"40","96.01A","11",2,"96"
2018,"40","96.01B","11",1,"96"
2018,"40","96.02A","11",3,"96"
2018,"40","96.02B","11",1,"96"
2018,"40","96.03Z","11",2,"96"
2018,"40","96.04Z","11",2,"96"
2018,"41","01.13Z","11",5,"01"
2018,"41","01.21Z","11",4,"01"
2018,"41","01.24Z","11",1,"01"
2018,"41","01.25Z","11",1,"01"
2018,"41","01.30Z","11",3,"01"
2018,"41","01.42Z","11",1,"01"
2018,"41","02.20Z","11",1,"02"
2018,"41","02.40Z","11",3,"02"
2018,"41","08.12Z","11",1,"08"
2018,"41","10.12Z","11",2,"10"
2018,"41","10.13B","11",1,"10"
2018,"41","10.41A","11",1,"10"
2018,"41","10.51C","11",3,"10"
2018,"41","10.61A","11",1,"10"
2018,"41","10.71A","11",1,"10"
2018,"41","10.71C","11",5,"10"
2018,"41","10.72Z","11",2,"10"
2018,"41","10.82Z","11",1,"10"
2018,"41","10.86Z","11",1,"10"
